POINTID,v,u,lon,lat,dir,vel
13160,-0.06836100006,0.33940301514,-3.78993744217,43.49447852440,101.39087980900,0.34621905351
13161,-0.07798310089,0.34309201050,-3.78943237662,43.49447852440,102.80851197500,0.35184299296
13162,-0.08359980011,0.34591500855,-3.78892731108,43.49447852440,103.58962114400,0.35587374125
13163,-0.08675189972,0.34918399048,-3.78842224553,43.49447852440,103.95525208700,0.35979904296
13164,-0.08916069794,0.35283898926,-3.78791717999,43.49447852440,104.18456035100,0.36392991413
13165,-0.09259359741,0.35619299316,-3.78741211444,43.49447852440,104.57480210600,0.36803127946
13166,-0.09736810303,0.35929901123,-3.78690704890,43.49447852440,105.16577943400,0.37225841422
13167,-0.10283899689,0.36283898926,-3.78640198335,43.49447852440,105.82737502300,0.37713126548
13168,-0.10841000366,0.36688400269,-3.78589691781,43.49447852440,106.46494398500,0.38256581175
13169,-0.11433000183,0.37098699951,-3.78539185226,43.49447852440,107.13130224600,0.38820446047
13170,-0.12066600037,0.37470199585,-3.78488678671,43.49447852440,107.85339609000,0.39365196473
13171,-0.12742199707,0.37783499145,-3.78438172117,43.49447852440,108.63949407100,0.39874258125
13172,-0.13433399963,0.38043399048,-3.78387665562,43.49447852440,109.45172363300,0.40345463756
13173,-0.14113099670,0.38282400513,-3.78337159008,43.49447852440,110.24004551200,0.40801002087
13174,-0.14776800537,0.38540899658,-3.78286652453,43.49447852440,110.98038141900,0.41276564544
13175,-0.15439799500,0.38835299683,-3.78236145899,43.49447852440,111.68464103200,0.41791959873
13176,-0.16113200378,0.39159698486,-3.78185639344,43.49447852440,112.36920934600,0.42345214747
13177,-0.16785400391,0.39516500854,-3.78135132790,43.49447852440,113.01763327100,0.42933710602
13178,-0.17427999878,0.39933401489,-3.78084626235,43.49447852440,113.58108792500,0.43570766969
13179,-0.18027999878,0.40454098511,-3.78034119681,43.49447852440,114.02306954000,0.44289308709
13180,-0.18615899658,0.41107101440,-3.77983613126,43.49447852440,114.36740266700,0.45125885132
13181,-0.19232600403,0.41856600952,-3.77933106571,43.49447852440,114.68158946000,0.46063738032
13182,-0.19892700195,0.42614401245,-3.77882600017,43.49447852440,115.02688749700,0.47028786020
13183,-0.20582899475,0.43312100220,-3.77832093462,43.49447852440,115.42153887500,0.47954079871
13184,-0.21283200073,0.43937200928,-3.77781586908,43.49447852440,115.84898548200,0.48820612765
13185,-0.21977600098,0.44514599609,-3.77731080353,43.49447852440,116.27975091500,0.49644380190
13186,-0.22653399658,0.45073300171,-3.77680573799,43.49447852440,116.68709626900,0.50445801653
13187,-0.23303599548,0.45653698730,-3.77630067244,43.49447852440,117.04516146700,0.51257369808
13188,-0.23925000000,0.46311801147,-3.77579560690,43.49447852440,117.32465245800,0.52126658732
13189,-0.24514999390,0.47078100586,-3.77529054135,43.49447852440,117.51083012400,0.53078552635
13190,-0.25064799500,0.47942098999,-3.77478547581,43.49447852440,117.60466592400,0.54098881970
13191,-0.25556799316,0.48882101440,-3.77428041026,43.49447852440,117.60517534900,0.55159857075
13192,-0.25975900269,0.49870098877,-3.77377534471,43.49447852440,117.51717695000,0.56229655492
13193,-0.26319900513,0.50865899658,-3.77327027917,43.49447852440,117.36218067700,0.57271955712
13194,-0.26606100464,0.51850402832,-3.77276521362,43.49447852440,117.16726581800,0.58278202235
13195,-0.26866198731,0.52840802002,-3.77226014808,43.49447852440,116.95390016900,0.59278520481
13196,-0.27131900024,0.53859997559,-3.77175508253,43.49447852440,116.74006094800,0.60307871260
13197,-0.27424301148,0.54917297363,-3.77125001699,43.49447852440,116.53981295500,0.61384052026
13198,-0.27755499268,0.56007299805,-3.77074495144,43.49447852440,116.36503578400,0.62507482520
13199,-0.28132400513,0.57102600098,-3.77023988590,43.49447852440,116.23124008800,0.63656412847
13200,-0.28558300781,0.58164398193,-3.76973482035,43.49447852440,116.15413162500,0.64797174018
13201,-0.29025399780,0.59160998535,-3.76922975481,43.49447852440,116.13678557200,0.65897629548
13202,-0.29503900147,0.60072399902,-3.76872468926,43.49447852440,116.16088223400,0.66926626643
13203,-0.29962200928,0.60895800781,-3.76821962371,43.49447852440,116.20172436500,0.67867754031
13204,-0.30383099365,0.61642999268,-3.76771455817,43.49447852440,116.24156644200,0.68724028445
13205,-0.30763198853,0.62318402100,-3.76720949262,43.49447852440,116.27647200300,0.69497896687
13206,-0.31114498901,0.62908300781,-3.76670442708,43.49447852440,116.32046878000,0.70182379192
13207,-0.31457299805,0.63399499512,-3.76619936153,43.49447852440,116.39292924000,0.70774700630
13208,-0.31799301147,0.63805499268,-3.76569429599,43.49447852440,116.49412333100,0.71290513326
13209,-0.32120700073,0.64153601074,-3.76518923044,43.49447852440,116.59984686700,0.71745549716
13210,-0.32386801147,0.64461901856,-3.76468416490,43.49447852440,116.67920482700,0.72140430269
13211,-0.32575601196,0.64745397949,-3.76417909935,43.49447852440,116.71195817300,0.72478523363
13212,-0.32683401489,0.65004199219,-3.76367403381,43.49447852440,116.69619215600,0.72758165514
13213,-0.32711999512,0.65206896973,-3.76316896826,43.49447852440,116.64474551000,0.72952137219
13214,-0.32665301514,0.65355999756,-3.76266390271,43.49447852440,116.55958228400,0.73064551097
13215,-0.32611801148,0.65487097168,-3.76215883717,43.49447852440,116.47619770500,0.73157976117
